midx,problem,graphID,#nodes,depth,prfV,bubble_nids
18809,39,81,359,11,"[303, 315, 327, 339]",[]
42006,81,205,240,15,"[186, 196, 217, 227]",[]
42205,81,997,268,14,"[216, 226, 247, 257]",[]
33657,66,40,209,11,[],[]
37804,74,1109,168,15,"[123, 129, 142, 148]",[]
22127,45,2773,161,13,"[50, 60]",[]
21347,43,984,161,13,[],[]
29308,59,102,259,15,[],[]
46138,89,845,111,9,[],[]
11065,25,1294,131,14,[],[]
49861,96,337,192,15,[],[]
50078,96,86,304,18,"[236, 244, 263, 273, 290, 296]",[]
2474,102,985,409,13,"[321, 329, 358, 366, 385, 395]","[181, 241]"
42235,82,115,261,13,"[243, 251]",[171]
10361,23,893,179,13,[],[]
13635,3,2216,119,12,[],[]
850,10,310,163,13,"[149, 155]",[]
31477,62,2026,117,14,[],[]
27970,56,1912,77,10,"[59, 67]",[]
43626,84,4176,107,9,[],[]
48266,93,1310,219,16,[],[]
10357,23,89,225,12,"[135, 143, 171, 179]",[]
21816,44,933,197,12,"[181, 189]",[]
43314,84,1818,172,11,"[154, 162]",[]
15522,33,1918,125,11,[],[]
6637,17,149,194,16,[],[]
34285,68,1005,191,14,"[87, 97, 107, 117]",[]
31563,62,2443,61,9,[],[]
23085,47,3189,92,10,[],[]
1037,100,1330,115,12,"[78, 85, 92]",[]
38926,76,1696,268,13,"[224, 237, 250]",[57]
20615,42,1849,152,13,[],[]
38997,76,229,251,11,"[220, 227, 234]",[57]
25887,52,1478,120,11,[],[]
40631,79,565,250,13,"[238, 244]",[]
48701,94,1167,121,14,"[89, 95, 108, 114]",[]
1085,100,1563,226,12,"[78, 85, 92, 159, 166, 173]",[]
37269,73,1005,244,16,"[174, 186, 198, 210]",[]
50478,97,347,273,8,"[159, 170, 181, 192, 203, 214, 225]",[]
33059,65,562,144,13,[],[]
37101,72,2881,761,17,"[153, 159, 208, 216, 285, 291, 379, 386, 393, 464, 473, 482, 534, 542, 626, 635, 644, 707, 718, 729]",[]
49780,96,14,260,14,"[143, 156, 218, 226, 246, 252]",[]
4305,12,518,135,16,"[77, 83]",[]
16683,35,2423,204,13,"[162, 169, 176]",[]
951,10,784,253,10,"[108, 114]",[]
13735,3,2830,109,14,[],[]
39716,77,961,125,13,"[87, 98, 109]",[]
523,10,1111,175,14,"[151, 157]",[]
43250,84,1344,188,13,"[94, 101, 108, 124, 131, 138, 154, 161, 168]",[]
48912,94,229,197,13,"[153, 161, 178, 186]",[59]
35800,70,1056,154,14,"[142, 148]",[]
34529,68,57,195,13,"[137, 149, 161, 173]",[]
29593,59,2046,358,17,[],[]
21208,43,5,142,14,"[118, 125, 132]",[]
10271,23,728,147,12,"[78, 86, 125, 133]",[]
39668,77,735,123,14,[],[]
1450,100,799,146,11,"[116, 123, 130]",[]
6734,17,4,192,16,[],[]
24152,49,537,269,14,[],[]
15415,33,1265,171,14,"[153, 161]",[]
13744,3,2881,118,13,[],[]
39057,76,390,264,15,"[231, 238, 245]",[]
46061,89,600,155,13,[],[]
22243,45,57,118,11,"[104, 110]",[]
43974,85,2125,146,18,[],[]
34108,67,2524,143,11,[],[]
306,1,2216,139,13,"[119, 129]",[]
28601,57,281,220,13,"[62, 70, 117, 125, 154, 162]",[]
26279,52,5970,132,12,[],[]
40503,79,4092,90,14,"[76, 82]",[]
678,10,1748,207,14,"[193, 199]",[]
8728,20,49,166,11,"[88, 96, 111, 117, 143, 151]",[]
20638,42,1932,141,10,[],[]
1372,100,36,193,14,"[157, 168, 179]",[]
44483,86,205,158,17,"[140, 148]",[]
47786,92,1308,328,15,"[301, 309]","[90, 90]"
21229,43,583,169,14,"[139, 146, 153]",[]
43846,85,1650,267,17,[],[]
47336,91,276,115,10,[],[]
20767,42,626,207,15,"[152, 159, 186, 196]",[]
48687,94,1124,201,12,[],[97]
18469,39,1461,435,15,"[363, 377, 391, 405]",[259]
44354,86,1434,325,23,"[275, 283, 302, 312]",[]
48695,94,1153,209,12,"[165, 173, 190, 198]",[86]
9801,22,75,218,15,"[202, 210]",[84]
44586,86,683,217,16,"[126, 132, 163, 169, 196, 202]",[]
22322,45,906,128,12,"[114, 120]",[]
14438,31,1162,397,10,"[191, 214, 237, 260, 283, 306, 329]",[]
9052,21,1522,334,15,"[223, 234, 245, 268, 279, 290, 310, 318]",[]
889,10,481,148,15,[],[]
44661,86,91,196,18,"[175, 181]",[]
46438,9,215,364,14,"[342, 350]",[]
47156,90,915,185,12,"[154, 168]",[]
12110,27,1817,280,17,"[132, 138, 152, 159, 166, 213, 222, 231, 240, 249]",[]
43239,84,1271,135,13,"[101, 107, 120, 126]",[]
32694,64,367,417,29,[],[]
15414,33,1260,179,15,"[161, 169]",[]
28711,57,393,103,11,[],[]
49180,95,1082,141,10,[],[]
43775,85,1287,207,15,[],[]
5081,14,1290,555,14,"[513, 524, 535]",[]
4227,12,253,131,16,[],[]
17325,36,835,264,11,[],[]
1135,100,1763,303,15,"[218, 227, 236, 261, 272, 283]",[121]
41072,8,628,377,12,"[241, 258, 275]",[97]
49177,95,108,189,12,[],[]
2397,102,839,260,12,[],"[81, 142]"
26332,53,1040,140,14,"[59, 67, 121, 129]",[]
38913,76,1664,317,14,"[255, 272, 289]","[62, 124]"
16398,35,115,226,13,"[187, 194, 201]",[]
32854,65,1184,148,13,[],[]
50086,96,874,315,14,[],[]
20543,42,1599,144,12,"[79, 87, 125, 133]",[]
28785,57,801,201,17,"[187, 193]",[]
18528,39,1665,376,10,"[318, 326, 361, 367]",[]
43778,85,1294,142,18,[],[]
25341,51,1040,288,14,[],[]
26751,53,817,191,12,"[141, 149, 168, 178]",[]
3989,12,1044,142,16,"[112, 118]",[]
32384,64,183,430,23,[],[269]
19359,4,99,183,11,"[99, 109, 162, 172]",[]
17885,38,1069,160,14,"[140, 146]",[]
44700,87,1013,170,13,"[116, 122]",[]
46298,9,1330,349,15,"[275, 285, 326, 336]",[145]
31187,61,727,209,16,"[101, 109, 132, 140, 189, 197]",[]
3645,11,344,1447,21,"[65, 71, 91, 99, 123, 133, 161, 173, 205, 219, 255, 271, 311, 329, 373, 393, 441, 463, 515, 539, 595, 621, 681, 709, 750, 756, 776, 784, 808, 818, 846, 858, 890, 904, 940, 956, 996, 1014, 1058, 1078, 1126, 1148, 1200, 1224, 1280, 1306, 1366, 1394]",[]
33254,65,945,243,13,[],[]
48950,94,2577,209,13,"[159, 167, 186, 196]",[]
44895,87,350,204,14,"[186, 194]",[]
1647,101,265,159,16,[],[]
28663,57,3195,203,14,"[185, 193]",[]
45788,89,1340,96,10,[],[]
3154,104,1461,72,9,[],[]
9517,22,192,175,12,"[144, 152]",[56]
47854,92,145,277,17,[],[]
20891,43,11,141,14,"[111, 120, 129]",[]
22689,46,3137,226,14,[],[]
2490,103,102,228,14,"[125, 138, 151, 197, 205]",[]
3005,104,1111,223,9,"[209, 215]",[]
18965,4,1537,161,18,"[137, 149]",[]
39486,77,177,143,16,[],[]
6907,17,903,212,13,[],[]
7758,19,3047,207,11,"[41, 47, 61, 67]",[]
39371,77,1386,320,14,[],[206]
29427,59,1429,355,14,"[341, 347]",[]
14968,32,139,338,16,"[315, 324]",[]
43800,85,1417,145,18,[],[]
18481,39,1503,357,11,"[295, 305, 322, 328, 341, 347]",[]
30016,6,2470,168,16,"[154, 160]",[]
2308,102,520,349,13,"[261, 269, 298, 306, 325, 335]","[125, 183]"
45519,88,423,107,15,[],[]
39326,77,1276,275,16,[],[]
41465,80,378,201,10,[],[]
17318,36,813,151,14,[],[]
45277,88,1265,141,14,[],[]
7658,19,254,218,13,[],[]
47692,92,106,238,17,[],[]
26835,54,1052,135,13,"[115, 125]",[]
17272,36,692,122,13,[],[]
48068,92,700,422,18,"[400, 411]",[19]
25040,50,199,206,17,"[190, 198]",[]
28149,56,2931,733,18,"[37, 43, 91, 102, 113, 190, 204, 218, 232, 342, 359, 376, 393, 410, 559, 579, 599, 619, 639, 659]",[]
6253,16,489,72,11,"[52, 58]",[]
46390,9,1586,236,14,"[214, 224]",[]
12223,27,2221,318,19,"[96, 102, 178, 185, 192, 253, 262, 271, 280, 289]",[]
46351,9,1511,337,14,"[319, 327]",[152]
31929,63,1570,232,15,[],[]
22627,46,2771,317,13,"[104, 114, 159, 169, 214, 224, 271, 281]",[]
42237,82,1160,206,14,"[171, 177, 191, 197]",[]
45863,89,1631,219,13,"[179, 185]",[]
40921,8,200,270,11,"[219, 227, 253, 261]",[149]
12413,28,1160,166,13,"[124, 132, 149, 157]",[]
46564,9,696,318,13,"[216, 226, 259, 269, 292, 304]",[128]
7941,2,1027,267,13,"[178, 185, 192, 240, 250]",[]
4706,13,180,127,11,[],[]
4076,12,1297,111,17,[],[]
257,1,2052,131,12,"[111, 121]",[]
44187,85,952,157,18,[],[]
33026,65,486,188,9,[],[]
24389,5,1120,185,14,[],[]
37867,74,1255,331,11,"[121, 129, 156, 164]",[]
26966,54,1511,102,16,[],[]
48180,93,1049,183,8,[],[]
8569,20,157,219,13,"[203, 211]",[]
39244,77,1007,111,16,"[84, 91, 98]",[]
21931,45,1604,133,13,"[121, 127]",[]
37747,73,977,345,18,"[259, 275, 291, 307]",[]
50746,98,1507,258,18,"[131, 139, 174, 182, 200, 208, 233, 243]",[]
20405,42,122,138,15,[],[]
51447,99,254,225,11,"[107, 117, 138, 148, 169, 179, 200, 210]",[]
29648,59,345,301,17,"[289, 295]",[]
19136,4,218,193,11,"[175, 183]",[]
31798,63,1052,349,13,"[276, 286, 307, 317]",[]
29919,6,1946,200,13,"[186, 192]",[]
6186,16,296,73,9,"[55, 63]",[]
43528,84,3554,157,12,"[123, 129, 142, 148]",[]
11661,26,45,80,14,[],[]
16672,35,2379,256,13,"[225, 232, 239]",[]
3006,104,1114,252,10,"[129, 137, 154, 162, 194, 200]",[]
40821,8,1265,462,11,"[403, 411, 440, 448]","[192, 251]"
24755,5,840,202,13,[],[]
10647,24,2418,215,14,"[171, 179, 196, 204]",[]
41215,8,992,397,13,"[30, 38, 66, 74]","[187, 245]"
26581,53,352,205,14,"[153, 161, 182, 190]",[]
48505,93,315,114,10,[],[]
48571,93,643,169,14,[],[]
48597,93,858,124,11,[],[]
19771,40,3177,151,13,"[139, 145]",[]
31585,62,2635,90,15,[],[]
9943,23,1044,118,11,[],[]
36813,72,133,853,16,"[95, 102, 109, 180, 187, 194, 246, 255, 264, 337, 344, 351, 439, 446, 453, 526, 535, 544, 598, 607, 616, 703, 712, 721, 785, 796, 807]",[]
46659,9,952,371,16,"[317, 325]",[]
49666,96,1039,231,12,[],[]
28760,57,670,181,12,"[106, 112, 166, 172]",[]
32492,64,2383,680,20,"[422, 448, 474, 500, 526, 552, 578, 604]",[177]
17085,36,1675,187,13,[],[]
48077,92,752,465,14,"[436, 444]",[]
20557,42,1656,196,12,"[133, 141, 162, 174]",[]
13069,29,1635,256,13,"[105, 111]",[]
2162,102,147,352,14,"[270, 278, 307, 315, 332, 340]",[]
15365,32,908,238,14,[],[]
32043,63,1952,222,15,[],[]
48054,92,665,410,15,[],"[268, 268]"
28168,56,318,225,14,"[211, 217]",[]
46981,90,2478,155,11,"[143, 149]",[]
45556,88,608,99,13,[],[]
49671,96,1049,335,14,"[62, 72, 199, 207, 232, 240, 267, 275, 295, 303, 318, 324]",[]
15205,32,2411,179,17,[],[]
15962,34,1528,80,12,[],[]
38493,75,486,187,10,"[161, 168, 175]",[]
20866,43,1037,124,11,"[98, 105, 112]",[]
34877,69,1261,294,11,"[211, 219, 270, 278]",[]
38941,76,1730,339,14,"[292, 304, 316]",[]
25294,50,838,126,13,"[58, 64]",[]
50238,97,1715,175,11,[],[]
44051,85,304,224,15,[],[]
34164,67,350,184,14,[],[]
18209,38,403,161,14,"[147, 153]",[]
37208,72,661,168,15,[],[]
27502,55,1599,285,17,[],[]
10794,24,467,264,14,"[197, 205, 246, 254]",[]
33132,65,71,145,14,[],[]
43431,84,2851,151,11,"[119, 125, 138, 144]",[]
22466,46,1840,238,13,"[220, 228]",[]
33757,66,757,246,15,[],[]
34690,68,836,211,14,"[155, 165, 175, 185]",[]
40049,78,416,181,18,[],[]
19900,41,1080,75,13,[],[]
36428,71,1786,290,14,[],[]
44200,86,1001,222,18,"[92, 98, 201, 207]",[]
5237,14,295,234,12,"[181, 196, 211]",[]
28873,58,1130,195,18,[],[]
48485,93,2396,146,10,[],[]
28296,56,942,64,9,[],[]
5157,14,1486,218,13,"[162, 177, 192]",[]
20717,42,467,184,12,"[142, 150, 167, 175]",[]
18673,39,2284,317,10,"[253, 267, 281, 295]",[]
15186,32,2337,546,12,"[534, 540]",[]
42342,82,1750,147,12,"[133, 139]",[]
25634,51,665,182,14,[],[]
2571,103,120,234,13,"[142, 151, 160, 182, 193, 204]",[]
32446,64,2095,591,22,[],[317]
40877,8,1437,323,11,"[196, 204, 235, 243]",[54]
42340,82,1746,146,11,"[111, 117, 131, 137]",[]
22887,47,1715,124,12,"[81, 88, 107, 114]",[]
29107,58,53,215,16,[],[]
9169,21,1947,159,11,"[98, 104, 126, 132, 145, 151]",[]
43825,85,152,220,14,[],[]
11275,25,557,261,16,[],[]
43482,84,3249,154,10,"[130, 137, 144]",[]
38429,75,341,191,12,[],[]
24635,5,58,188,16,[],[]
31575,62,2548,103,13,"[49, 57, 84, 92]",[]
10780,24,423,258,11,"[176, 182, 245, 251]",[]
48294,93,1457,103,11,[],[]
48329,93,1650,580,10,"[123, 131, 168, 176, 213, 221, 261, 272, 283, 326, 337, 348, 391, 402, 413, 459, 473, 487, 501, 542, 548]",[]
39169,76,76,425,15,"[387, 398, 409]",[80]
48518,93,341,136,13,[],[]
8548,20,1332,222,14,"[125, 135, 154, 162, 192, 202]",[]
14065,30,1942,98,12,"[84, 90]",[]
34104,67,2487,154,11,[],[]
36870,72,1665,260,17,"[222, 233, 244]",[]
48056,92,668,239,14,"[223, 231]",[]
30027,6,2518,215,15,"[203, 209]",[]
22192,45,394,182,13,"[168, 174]",[]
10616,24,2284,155,10,[],[]
50,1,1251,149,12,[],[]
51552,99,538,261,12,"[159, 176, 193, 210, 227]",[]
8131,2,288,303,14,"[203, 212, 221, 277, 287]",[]
34728,68,916,179,12,"[103, 111, 119, 127]",[]
16722,35,285,242,13,"[203, 212, 221]",[]
22457,46,18,324,13,"[105, 115, 158, 168, 225, 235, 287, 297]",[]
41986,81,2,266,15,"[121, 131, 152, 162]",[]
44408,86,1600,157,15,[],[]
477,1,900,132,10,"[118, 124]",[]
31940,63,1592,238,13,"[190, 200]",[]
24511,5,230,202,16,[],[]
38012,74,242,283,13,"[82, 88]",[]
42384,82,1960,147,12,[],[]
30575,60,254,196,14,"[144, 157, 170]",[]
30375,60,1388,158,20,"[134, 141, 148]",[]
11601,26,34,85,10,[],[]
6800,17,621,166,12,[],[]
46533,9,616,308,14,"[241, 249, 283, 291]",[131]
14184,30,2719,136,20,"[122, 128]",[]
20368,42,1042,126,12,[],[]
49275,95,1319,216,14,[],[]
50888,98,2384,161,12,"[42, 48, 113, 119, 133, 139]",[]
12886,28,931,217,12,"[153, 161, 194, 202]",[]
7331,18,621,308,15,[],[]
4382,12,780,109,14,[],[]
43550,84,3725,155,10,"[129, 136, 143]",[]
48613,93,92,175,15,"[77, 85, 132, 140]",[]
19988,41,151,219,27,[],[]
15122,32,2026,315,16,"[297, 305]",[]
35507,7,276,185,15,"[144, 150, 170, 176]",[]
998,100,1033,193,11,"[129, 140, 151]",[]
42274,82,1379,106,11,"[92, 98]",[]
36481,71,2026,618,12,[],[]
23363,48,1065,288,22,[],[]
12553,28,1720,159,15,"[115, 121, 144, 150]",[]
25601,51,583,263,14,[],[]
33812,67,1162,125,12,[],[]
37988,74,201,234,13,"[100, 108]",[]
32891,65,198,187,14,[],[]
27860,56,1228,219,16,"[205, 211]",[]
48631,93,957,207,15,[],[]
12733,28,397,181,11,"[144, 151, 166, 173]",[]
50424,97,2919,146,8,[],[]
33899,67,1572,136,13,[],[]
8412,2,96,248,14,"[155, 161, 174, 180, 228, 236]",[]
42841,83,2371,305,19,"[293, 299]",[]
34661,68,783,237,15,"[147, 153, 193, 206, 219]",[]
47608,91,897,112,12,[],[]
43013,83,4224,277,17,"[263, 269]",[]
31550,62,2403,100,11,[],[]
29151,58,642,198,19,[],[]
32328,64,1326,403,21,"[385, 393]",[174]
8274,2,65,265,17,"[182, 189, 196, 243, 251]",[]
36373,71,1523,1695,24,[],[]
49300,95,1389,133,11,[],[]
11761,26,645,55,11,[],[]
19121,4,2123,180,13,"[89, 99]",[]
39585,77,466,141,14,"[108, 117, 126]",[]
14605,31,1669,424,13,"[222, 245, 268, 291, 314, 337, 360]",[]
26340,53,1064,173,12,"[66, 74, 150, 158]",[]
28153,56,2948,201,12,"[187, 193]",[]
46583,9,741,286,13,"[216, 226, 265, 275]",[78]
2964,103,96,309,14,"[98, 105, 112, 157, 166, 175, 197, 208, 219, 257, 266, 275]",[]
15050,32,1744,199,14,"[178, 186]",[]
26168,52,4915,103,9,[],[]
42187,81,938,447,12,"[152, 182, 212, 242, 272, 302]",[]
10518,24,1680,337,14,"[245, 253, 291, 299, 317, 325]",[140]
19106,4,2086,202,12,"[103, 113, 169, 179]",[]
19609,40,253,141,14,"[122, 128]",[]
15270,32,391,454,15,"[412, 422]",[]
33102,65,645,152,14,[],[]
47115,90,660,178,11,"[80, 94]",[]
47039,90,329,136,12,[],[]
49802,96,2,159,10,"[121, 129, 144, 150]",[]
15215,32,2452,380,16,"[355, 365]",[]
49282,95,1332,174,12,[],[]
18443,39,140,692,12,"[642, 652, 662, 672]",[]
24634,5,578,199,16,[],[]
43467,84,3131,117,9,"[93, 100, 107]",[]
42318,82,1656,194,14,"[180, 186]",[]
4336,12,647,125,16,[],[]
6360,16,719,392,11,"[116, 122, 139, 146, 153, 172, 180, 188, 196, 217, 226, 235, 244, 253, 276, 286, 296, 306, 316, 326]",[]
8821,20,695,201,16,"[179, 185]",[]
24768,5,872,204,17,[],[]
7890,19,718,189,12,"[121, 127, 140, 146, 167, 176]",[]
28701,57,357,238,14,"[87, 95, 147, 155, 215, 223]",[]
32197,63,696,192,15,[],[]
37143,72,39,221,13,"[185, 196, 207]",[]
28548,57,2482,178,15,"[105, 113, 148, 156]",[]
8552,20,134,176,11,"[116, 124, 147, 153]",[]
30856,61,1202,176,14,"[103, 109, 161, 167]",[]
43631,84,4216,117,12,"[91, 98, 105]",[]
19978,41,135,237,22,[],[]
20031,41,235,224,29,[],[]
32000,63,1822,217,14,[],[]
51356,99,2075,329,11,"[127, 164, 201, 238, 275]",[]
35085,69,439,572,16,"[475, 483, 555, 563]",[]
43536,84,3606,145,12,"[127, 135]",[47]
46672,9,992,340,15,"[264, 277, 313, 326]",[174]
11236,25,488,190,15,[],[]
30419,60,1526,164,11,"[122, 131, 140]",[]
51268,99,1565,260,10,"[186, 192, 205, 211, 224, 230, 243, 249]",[]
6793,17,606,133,14,[],[]
32168,63,591,276,14,"[204, 214, 235, 245]",[]
44489,86,229,326,27,"[62, 68, 140, 148, 187, 193, 258, 264, 307, 313]",[]
3418,104,842,79,9,[],[]
42146,81,766,222,15,"[150, 160]",[]
41599,80,721,350,16,"[338, 344]",[]
49874,96,365,282,16,"[47, 53, 86, 92, 254, 261, 268]",[]
42336,82,1736,139,11,"[125, 131]",[]
5080,14,1288,248,12,"[206, 217, 228]",[]
28468,57,21,255,13,[],[]
31645,62,3078,196,16,"[178, 186]",[]
36730,71,81,292,16,[],[]
17943,38,1243,166,16,"[144, 155]",[]
35612,7,63,166,12,"[152, 158]",[]
14735,31,247,557,12,"[351, 374, 397, 420, 443, 466, 489]",[]
13736,3,2846,130,14,[],[]
36564,71,2403,198,13,[],[]
28740,57,584,267,17,"[108, 118, 172, 182, 238, 248]",[]
1511,101,1055,254,13,[],[]
24620,5,531,212,12,[],[]
48367,93,1836,94,9,[],[]
47792,92,1329,417,17,"[388, 398]","[31, 31]"
48956,94,2665,209,13,"[159, 167, 186, 196]",[75]
51118,98,912,187,16,"[102, 109, 170, 177]",[]
10142,23,359,137,11,[],[]
13346,29,823,151,13,"[133, 141]",[]
11280,25,564,149,13,[],[]
32499,64,2420,744,15,"[486, 512, 538, 564, 590, 616, 642, 668]",[233]
13316,29,674,137,12,"[123, 129]",[]
38261,75,1018,146,13,[],[]
14766,31,345,403,10,"[201, 224, 247, 270, 293, 316, 339]",[]
38383,75,275,184,12,"[160, 167, 174]",[]
51391,99,2284,244,12,"[170, 176, 189, 195, 208, 214, 227, 233]",[]
35855,70,1142,188,15,"[166, 172]",[]
10556,24,2071,186,12,[],[]
34051,67,2212,150,11,[],[]
744,10,2029,316,13,"[160, 166]",[]
28158,56,2982,178,12,"[160, 168]",[]
5170,14,1523,429,13,"[249, 264, 279, 310, 325, 340, 371, 386, 401]",[]
47402,91,43,136,12,"[118, 126]",[]
13177,29,1969,162,12,"[148, 154]",[]
47396,91,416,150,12,"[132, 140]",[]
18590,39,1932,205,13,[],[]
22276,45,70,131,14,"[117, 123]",[]
3741,11,556,146,13,"[134, 140]",[]
48757,94,1498,195,12,"[151, 159, 176, 184]",[74]
36047,70,413,203,13,"[185, 194]",[]
47577,91,840,156,13,"[79, 92, 125, 140]",[]
48220,93,1176,109,11,[],[]
21029,43,1565,132,11,"[62, 71, 80]",[]
29921,6,1958,250,14,"[208, 214, 235, 242]",[]
33123,65,695,176,14,[],[]
26796,53,951,159,12,"[97, 105, 140, 148]",[]
11928,27,1135,319,25,[],[]
49398,95,222,214,13,[],[]
19614,40,2554,175,17,"[161, 167]",[]
51022,98,405,118,13,[],[]
43795,85,1386,132,16,[],[]
25618,51,631,306,11,[],[]
462,1,845,100,9,[],[]
19282,4,744,187,18,[],[]
17393,37,1053,257,17,"[188, 198]",[]
19776,40,337,313,17,"[207, 260]",[]
6036,16,1185,164,13,[],[]
27646,55,446,227,12,"[198, 210]",[]
47184,91,1034,85,11,[],[]
33806,67,114,167,13,[],[]
43671,84,672,156,11,"[130, 137, 144]",[]
39091,76,491,228,12,"[196, 203, 210]",[]
29779,59,964,316,17,[],[]
40285,79,1478,151,14,[],[]
27998,56,2037,110,14,"[98, 104]",[]
44124,85,501,213,18,[],[]
12697,28,257,119,11,"[103, 111]",[]
26437,53,1543,149,11,"[98, 106, 132, 140]",[]
47878,92,1508,342,16,"[305, 311]",[]
45573,88,676,66,10,[],[]
15552,33,206,132,12,[],[]
40254,79,1229,161,14,"[137, 145]",[]
8173,2,392,351,15,"[237, 248, 259, 325, 335]",[]
32975,65,390,128,15,[],[]
20290,41,899,519,22,[],[]
21423,44,1162,182,11,"[166, 174]",[]
35848,70,1130,218,16,"[206, 212]",[]
41400,80,199,412,16,"[400, 406]",[]
37047,72,2628,819,24,"[129, 136, 143, 212, 219, 226, 281, 288, 295, 364, 371, 378, 449, 456, 463, 518, 525, 532, 603, 610, 617, 674, 681, 688, 761, 768, 775]",[]
50530,97,3705,151,10,"[133, 141]",[]
8462,20,1095,180,13,"[99, 107, 122, 128, 155, 163]",[]
35101,69,475,343,10,"[327, 335]",[]
20330,41,956,292,31,[],[]
31861,63,1370,275,15,"[223, 233, 254, 264]",[]
20077,41,315,234,20,[],[]
35615,7,636,245,14,"[142, 150, 165, 171, 200, 208, 228, 234]",[]
41806,81,136,230,16,"[171, 181, 202, 212]",[]
43242,84,1297,146,11,"[120, 127, 134]",[]
18795,39,738,301,11,"[245, 257, 269, 281]",[]
6434,16,919,154,13,[],[]
33531,66,1612,254,13,[],[]
11334,25,832,159,16,[],[]
13976,30,1501,101,9,[],[]
42875,83,2756,250,14,"[136, 142]",[]
15517,33,1902,130,13,"[116, 122]",[]
35450,7,1285,253,12,"[128, 134, 160, 168, 195, 203, 232, 240]",[]
87,1,1376,158,12,"[85, 91]",[]
15133,32,2071,316,15,"[291, 301]",[]
6643,17,172,216,15,[],[]
51489,99,2786,239,12,"[165, 171, 184, 190, 203, 209, 222, 228]",[]
26266,52,581,176,12,"[131, 139, 157, 165]",[]
18767,39,640,415,11,"[358, 370, 382, 394]",[265]
26913,54,130,98,13,"[86, 92]",[]
12203,27,2153,321,17,"[121, 128, 135, 186, 192, 254, 263, 272, 281, 290]",[]
28764,57,690,131,11,"[115, 123]",[]
35790,70,1040,188,15,"[170, 179]",[]
18581,39,1863,421,10,"[373, 383, 393, 403]",[]
8878,20,87,557,12,"[261, 271, 309, 319, 357, 367, 412, 424, 470, 482, 528, 540]",[]
35963,70,220,313,18,"[281, 291]",[]
17525,37,1616,784,17,[],[]
8103,2,213,419,13,"[317, 326, 335, 393, 401]",[]
22129,45,2780,105,10,[],[]
33811,67,1160,111,10,[],[]
11738,26,603,93,13,[],[]
10968,25,11,126,12,[],[]
29555,59,1831,307,17,[],[]
13125,29,1831,164,11,"[150, 156]",[]
39624,77,583,164,10,[],[]
30397,60,1458,159,14,"[127, 136, 145]",[]
41008,8,48,312,13,"[156, 164, 190, 198, 224, 232]","[26, 86]"
20838,42,932,141,13,[],[]
14344,30,43,102,13,[],[]
43984,85,2184,201,20,[],[]
44387,86,1550,218,13,"[183, 189, 203, 209]",[]
30867,61,1248,120,10,[],[]
23675,48,481,257,14,[],[]
19116,4,2108,225,13,"[88, 98, 150, 160]",[]
36464,71,1939,201,15,[],[]
24673,5,653,234,12,[],[]
21659,44,493,133,13,[],[]
47480,91,601,104,9,[],[]
28960,58,141,171,18,[],[]
33281,66,10,188,12,"[166, 176]",[]
48595,93,84,125,11,[],[]
28036,56,2223,144,11,"[124, 134]",[]
36574,71,2445,482,13,[],[]
43316,84,1832,110,10,"[84, 91, 98]",[]
4266,12,379,118,14,[],[]
32752,64,714,469,24,[],[201]
46807,90,1696,143,12,"[131, 137]",[]
21220,43,565,146,14,"[116, 125, 134]",[]
7719,19,2867,212,12,"[168, 176, 193, 201]",[]
47661,91,991,120,11,"[106, 113]",[]
47933,92,287,305,16,"[284, 290]",[]
49996,96,666,171,13,[],[]
22245,45,573,127,12,"[103, 115]",[]
27274,54,891,108,9,"[43, 53]",[]
35633,7,668,230,12,"[121, 127, 153, 161, 176, 182, 209, 217]",[]
34174,67,377,155,11,[],[]
17547,37,1685,165,14,"[136, 144]",[]
29881,6,1552,253,15,"[208, 216, 234, 242]",[]
16690,35,2442,318,14,"[279, 286, 293]",[]
36759,71,952,175,15,[],[]
35937,70,166,185,14,"[165, 174]",[]
6732,17,393,280,15,[],[]
18748,39,572,423,11,"[359, 373, 387, 401]",[259]
49515,95,629,217,13,[],[]
20455,42,1380,148,15,[],[]
31879,63,141,211,15,[],[]
40213,78,956,338,19,[],[]
30819,61,11,197,10,"[82, 90, 117, 125]",[]
2948,103,921,149,18,[],[]
3587,11,244,405,12,"[261, 281, 301, 321, 341, 361]",[]
34157,67,310,120,13,[],[]
40647,79,5860,204,13,"[188, 196]",[]
49460,95,412,140,11,[],[]
30673,60,593,153,14,"[72, 79, 86]",[]
7724,19,288,217,14,"[153, 161]",[]
9117,21,1756,293,11,"[182, 193, 204, 224, 232]",[]
28033,56,222,874,17,"[242, 248, 447, 453, 652, 658, 857, 863]",[]
8499,20,119,254,13,"[139, 149, 183, 193, 227, 237]",[]
35536,7,388,224,14,"[175, 185, 205, 213]",[]
37696,73,778,328,15,"[256, 268, 280, 292]",[]
24115,49,434,165,14,[],[]
45030,87,647,113,15,"[88, 94]",[]
6598,17,1389,236,15,[],[]
35048,69,356,308,13,[],[]
37681,73,728,239,13,"[155, 167, 179, 191]",[]
8784,20,621,224,11,"[203, 211]",[]
7465,19,1224,401,15,"[295, 307, 371, 383]",[]
47991,92,452,338,21,"[318, 324]",[19]
13557,3,1934,96,12,[],[]
2519,103,108,117,13,[],[]
25672,51,746,267,16,"[177, 183, 231, 241]",[]
42836,83,2311,190,16,[],[]
60,1,1286,125,13,[],[]
